Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,147.25,155.9499969482422,147.0,155.3000030517578,136.2500762939453,29486720
2022-01-04,156.0,156.64999389648438,152.35000610351562,153.0,134.23219299316406,13744440
2022-01-05,153.0,154.3000030517578,152.10000610351562,153.6999969482422,134.8463134765625,8454060
2022-01-06,154.5,155.25,153.0500030517578,154.64999389648438,135.67979431152344,12446900
2022-01-07,155.0,157.4499969482422,154.9499969482422,156.9499969482422,137.6976776123047,11679683
2022-01-10,157.8000030517578,161.0,157.0500030517578,160.6999969482422,140.9876708984375,14655298
2022-01-11,160.64999389648438,160.64999389648438,158.10000610351562,158.5500030517578,139.10140991210938,7670386
2022-01-12,160.39999389648438,160.75,158.5,159.35000610351562,139.8032684326172,6334581
2022-01-13,159.35000610351562,166.4499969482422,159.0,164.75,144.54087829589844,20271714
2022-01-14,164.75,166.14999389648438,163.25,164.75,144.54087829589844,10211720
2022-01-17,165.60000610351562,166.10000610351562,162.0500030517578,163.6999969482422,143.6196746826172,8384625
2022-01-18,164.0,165.5,160.3000030517578,160.8000030517578,141.07540893554688,6574122
2022-01-19,161.0,164.85000610351562,160.8000030517578,163.89999389648438,143.79513549804688,11503199
2022-01-20,164.5,168.25,163.85000610351562,165.0500030517578,144.80409240722656,17462235
2022-01-21,163.3000030517578,163.3000030517578,157.5,158.75,139.27687072753906,14466758
2022-01-24,158.1999969482422,160.39999389648438,154.8000030517578,156.3000030517578,137.12741088867188,10854431
2022-01-25,155.0,161.60000610351562,154.3000030517578,161.14999389648438,141.38247680664062,7267866
2022-01-27,158.89999389648438,161.3000030517578,158.0,160.5500030517578,140.8560791015625,9269062
2022-01-28,160.60000610351562,165.0,160.60000610351562,161.64999389648438,141.82113647460938,10310726
2022-01-31,163.39999389648438,163.39999389648438,159.14999389648438,159.8000030517578,140.19805908203125,5811200
2022-02-01,162.0,163.4499969482422,158.60000610351562,163.0500030517578,143.04942321777344,7248713
2022-02-02,163.0,164.60000610351562,162.25,163.85000610351562,143.75128173828125,5369074
