Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,111.5,115.0999984741211,111.5,114.24500274658203,50.78361129760742,38658030
2022-01-04,115.30000305175781,115.97000122070312,113.6500015258789,114.87999725341797,51.065879821777344,59757310
2022-01-05,114.69999694824219,118.08000183105469,114.125,117.76000213623047,52.34608459472656,61861760
2022-01-06,117.19999694824219,118.30000305175781,115.55500030517578,116.32499694824219,51.70820236206055,53354000
2022-01-07,116.5199966430664,117.4000015258789,114.78500366210938,116.03500366210938,51.57929611206055,39738570
2022-01-10,116.5,117.33999633789062,115.38500213623047,116.90499877929688,51.96602249145508,38225000
2022-01-11,115.86499786376953,116.2699966430664,111.30000305175781,113.0250015258789,50.24130630493164,96978850
2022-01-12,113.98500061035156,115.08000183105469,113.23999786376953,114.72000122070312,50.99475860595703,50358430
2022-01-13,115.4000015258789,122.55000305175781,115.21499633789062,122.11499786376953,54.281944274902344,157231160
2022-01-14,121.30000305175781,122.62999725341797,120.61000061035156,121.36000061035156,53.94633865356445,52679070
2022-01-17,121.5,124.5,119.03500366210938,122.9749984741211,54.66422653198242,89696070
2022-01-18,123.0,123.375,119.0,119.48500061035156,53.11286926269531,58408970
2022-01-19,119.5999984741211,122.08999633789062,118.30000305175781,120.95999908447266,53.76852798461914,73043210
2022-01-20,121.01000213623047,122.4000015258789,119.69999694824219,120.66999816894531,53.639617919921875,59205970
2022-01-21,120.0,120.43000030517578,115.63500213623047,116.97000122070312,51.99491500854492,71662670
2022-01-24,116.0,116.36499786376953,109.0,109.91999816894531,48.861083984375,83920760
2022-01-25,109.47000122070312,112.0999984741211,108.70500183105469,110.91000366210938,49.3011589050293,57330630
2022-01-27,109.0,110.34500122070312,106.12999725341797,108.83499908447266,48.3787841796875,90566560
2022-01-28,110.58499908447266,112.57499694824219,108.09500122070312,108.46499633789062,48.21431350708008,78648930
2022-01-31,110.98999786376953,111.45999908447266,108.05000305175781,108.55500030517578,48.25432205200195,55709390
2022-02-01,110.48999786376953,117.44499969482422,108.63999938964844,116.73500061035156,51.89045333862305,170752680
2022-02-02,117.98999786376953,117.98999786376953,115.83000183105469,116.75,51.89712142944336,75247340
2022-02-03,115.30000305175781,118.16999816894531,114.62999725341797,116.66000366210938,51.85711669921875,65140900
2022-02-04,117.37999725341797,119.7750015258789,117.0250015258789,117.62999725341797,52.288291931152344,93174180
2022-02-07,116.83000183105469,121.45999908447266,116.0999984741211,118.30000305175781,52.58612060546875,145105250
2022-02-08,119.5,122.23999786376953,117.1500015258789,121.95999908447266,54.213043212890625,140839840
2022-02-09,123.0999984741211,123.4000015258789,120.81500244140625,122.23500061035156,54.33528518676758,73520600
2022-02-10,123.0,125.42500305175781,122.5999984741211,124.83499908447266,55.491024017333984,93920570
2022-02-11,123.9000015258789,126.49500274658203,123.30999755859375,125.44499969482422,55.762176513671875,96762260
2022-02-14,122.01000213623047,122.7750015258789,118.01000213623047,118.68499755859375,52.75725555419922,80216130
2022-02-15,119.68499755859375,121.19999694824219,115.15499877929688,120.7750015258789,53.68629455566406,101889210
2022-02-16,121.5,121.79000091552734,118.6500015258789,119.18000030517578,52.977294921875,66092140
2022-02-17,120.11000061035156,120.94999694824219,118.61499786376953,119.09500122070312,52.939510345458984,56557920
2022-02-18,118.69999694824219,120.5,118.30000305175781,119.08000183105469,52.93284225463867,47251200
2022-02-21,118.80000305175781,120.19999694824219,117.44000244140625,118.18499755859375,52.53499984741211,49787320
2022-02-22,115.80000305175781,116.66500091552734,111.92500305175781,113.87000274658203,50.61691665649414,93858570
2022-02-23,114.80000305175781,115.26000213623047,113.4000015258789,113.9000015258789,50.630252838134766,49608380
2022-02-24,109.4000015258789,111.99500274658203,106.70999908447266,107.4000015258789,47.74090576171875,121268670
2022-02-25,109.7699966430664,115.06999969482422,109.55999755859375,114.53500366210938,50.91252136230469,92128860
2022-02-28,113.4000015258789,122.5,112.91999816894531,122.07499694824219,54.264163970947266,176054460
2022-03-02,122.07499694824219,129.9600067138672,121.8550033569336,128.93499755859375,57.31353759765625,248475320
2022-03-03,130.60000610351562,132.86500549316406,129.36500549316406,130.3300018310547,57.93363571166992,174503380
2022-03-04,130.24000549316406,131.98500061035156,127.30000305175781,127.70999908447266,56.769004821777344,162829230
2022-03-07,127.58999633789062,130.17999267578125,126.4000015258789,129.19000244140625,57.42688751220703,110400010
2022-03-08,129.3000030517578,129.39999389648438,124.4000015258789,126.94999694824219,56.43117141723633,91078220
2022-03-09,127.38999938964844,127.68000030517578,124.86000061035156,125.53500366210938,55.80218505859375,69348880
2022-03-10,125.78500366210938,131.3800048828125,124.0999984741211,130.8699951171875,58.17367172241211,136740620
2022-03-11,131.5,133.99000549316406,129.6199951171875,130.1699981689453,57.862510681152344,118822990
2022-03-14,130.5,131.1699981689453,127.7699966430664,129.6999969482422,57.653587341308594,52780820
2022-03-15,129.17999267578125,129.3000030517578,122.80000305175781,123.375,54.84203338623047,96143130
2022-03-16,124.5,127.12000274658203,124.0199966430664,126.5250015258789,56.24225616455078,63024510
2022-03-17,127.5,131.77999877929688,127.11000061035156,130.34500122070312,57.940303802490234,106239760
2022-03-21,130.8000030517578,133.39999389648438,129.4499969482422,130.2949981689453,57.91807556152344,84227630
2022-03-22,132.0,133.0,128.80499267578125,130.1999969482422,57.87584686279297,81795880
