Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,1629.75,1666.8499755859375,1617.0,1661.5999755859375,1656.442626953125,626473
2022-01-04,1671.0,1696.5,1658.0,1692.0,1686.748291015625,891638
2022-01-05,1685.0,1753.0999755859375,1684.0,1747.050048828125,1741.62744140625,1764235
2022-01-06,1746.0999755859375,1746.0999755859375,1710.5999755859375,1720.550048828125,1715.209716796875,1154118
2022-01-07,1722.0,1807.0,1722.0,1797.6500244140625,1792.0704345703125,2894295
2022-01-10,1810.0,1845.0,1793.5999755859375,1838.8499755859375,1833.1424560546875,1462664
2022-01-11,1834.1500244140625,1871.0,1821.0,1846.9000244140625,1841.16748046875,1410909
2022-01-12,1857.949951171875,1877.449951171875,1845.0,1874.0,1868.183349609375,698473
2022-01-13,1880.0,1883.0,1850.0,1856.8499755859375,1851.0865478515625,841198
2022-01-14,1859.9000244140625,1867.75,1832.3499755859375,1857.300048828125,1851.5352783203125,1234583
2022-01-17,1857.300048828125,1929.0,1846.0,1918.699951171875,1912.74462890625,1251260
2022-01-18,1927.949951171875,1929.800048828125,1842.699951171875,1852.25,1846.5008544921875,941752
2022-01-19,1845.0,1863.9000244140625,1796.300048828125,1806.5,1800.8929443359375,806090
2022-01-20,1817.0,1836.75,1813.5999755859375,1831.0,1825.31689453125,713340
2022-01-21,1829.0,1829.0,1779.0,1792.0999755859375,1786.53759765625,524966
2022-01-24,1791.800048828125,1791.800048828125,1684.0,1690.699951171875,1685.4522705078125,1018776
2022-01-25,1668.5999755859375,1726.199951171875,1658.050048828125,1721.300048828125,1715.9573974609375,834681
2022-01-27,1697.0999755859375,1700.0,1660.0999755859375,1687.050048828125,1681.813720703125,814635
2022-01-28,1700.0,1736.3499755859375,1691.050048828125,1697.0,1691.7327880859375,1137085
2022-01-31,1705.9000244140625,1737.0,1702.0,1727.5,1722.1380615234375,511167
2022-02-01,1736.5999755859375,1776.949951171875,1717.0999755859375,1771.3499755859375,1765.8519287109375,1140710
