Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,218.0500030517578,219.85000610351562,217.0500030517578,219.10000610351562,205.99468994140625,7765495
2022-01-04,219.5,221.6999969482422,219.0500030517578,220.25,207.07591247558594,9050253
2022-01-05,219.64999389648438,221.5,218.64999389648438,220.5500030517578,207.3579559326172,11230588
2022-01-06,219.0,220.39999389648438,218.1999969482422,218.6999969482422,205.6186065673828,8950589
2022-01-07,219.8000030517578,220.64999389648438,217.5,218.39999389648438,205.3365478515625,8855041
2022-01-10,219.89999389648438,224.6999969482422,218.89999389648438,223.3000030517578,209.94346618652344,15841299
2022-01-11,223.35000610351562,224.25,221.1999969482422,221.9499969482422,208.67422485351562,8020695
2022-01-12,222.5,223.64999389648438,221.60000610351562,222.75,209.42636108398438,13158894
2022-01-13,223.89999389648438,225.8000030517578,222.75,223.9499969482422,210.55458068847656,11501088
2022-01-14,223.9499969482422,224.8000030517578,222.3000030517578,222.60000610351562,209.28533935546875,10569725
2022-01-17,222.60000610351562,225.60000610351562,221.35000610351562,224.60000610351562,211.1657257080078,12318313
2022-01-18,224.60000610351562,227.3000030517578,220.3000030517578,220.75,207.54600524902344,14394097
2022-01-19,220.75,222.39999389648438,218.6999969482422,220.35000610351562,207.16993713378906,11473796
2022-01-20,220.5500030517578,222.14999389648438,218.0,218.75,205.66561889648438,17329896
2022-01-21,218.5,220.5,216.0,217.0500030517578,204.0673065185547,16586264
2022-01-24,217.0500030517578,217.75,210.89999389648438,211.8000030517578,199.13133239746094,17354942
2022-01-25,212.0,214.6999969482422,209.5500030517578,214.3000030517578,201.4818115234375,18322935
2022-01-27,211.25,215.5,211.10000610351562,214.60000610351562,201.76385498046875,23149684
2022-01-28,215.10000610351562,219.25,215.10000610351562,217.60000610351562,204.58441162109375,15276991
2022-01-31,218.5,220.75,217.10000610351562,220.1999969482422,207.0288848876953,15039006
2022-02-01,221.0,228.8000030517578,219.14999389648438,227.75,214.12730407714844,43207074
2022-02-02,230.0,233.3000030517578,229.0,232.14999389648438,218.26409912109375,41130638
2022-02-03,232.14999389648438,235.1999969482422,231.8000030517578,234.4499969482422,220.42654418945312,27845963
2022-02-04,237.25,238.5,231.5500030517578,234.3000030517578,220.2855224609375,56705951
2022-02-07,234.0,234.75,228.5,230.1999969482422,216.4307403564453,24171083
2022-02-08,230.3000030517578,232.3000030517578,229.0500030517578,231.25,217.41795349121094,16201280
2022-02-09,232.3000030517578,233.0,228.75,230.14999389648438,216.3837432861328,11893807
2022-02-10,228.6999969482422,233.39999389648438,227.75,232.25,218.35813903808594,19563580
2022-02-11,232.0,233.3000030517578,229.8000030517578,232.4499969482422,218.54617309570312,18096561
2022-02-14,226.0,226.0,218.5,219.4499969482422,211.09136962890625,22745228
2022-02-15,221.0,223.5,218.5500030517578,223.0,214.5061492919922,12875311
