Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,680.25,698.5,679.0,696.3499755859375,695.2916259765625,8550860
2022-01-04,701.0,711.0499877929688,700.0499877929688,709.1500244140625,708.0722045898438,9705906
2022-01-05,711.9000244140625,730.9000244140625,707.75,726.9000244140625,725.7952270507812,11312955
2022-01-06,719.9500122070312,733.5,719.0,730.2999877929688,729.1900634765625,7955578
2022-01-07,734.0,740.9000244140625,725.25,730.5999755859375,729.4895629882812,10454143
2022-01-10,733.6500244140625,744.0,733.2000122070312,742.7999877929688,741.6710205078125,9595787
2022-01-11,742.9000244140625,747.0499877929688,737.2999877929688,743.25,742.120361328125,7252279
2022-01-12,749.6500244140625,751.4500122070312,743.1500244140625,746.8499755859375,745.71484375,5294563
2022-01-13,749.0,749.0,737.0499877929688,740.7000122070312,739.5742797851562,5196538
2022-01-14,734.7999877929688,735.9500122070312,716.0499877929688,721.7000122070312,720.6031494140625,16302342
2022-01-17,719.0,720.5999755859375,709.5,712.6500244140625,711.56689453125,19680557
2022-01-18,717.5,735.9000244140625,714.25,725.2000122070312,724.0978393554688,24055886
2022-01-19,725.2000122070312,731.9500122070312,718.7000122070312,729.5999755859375,728.4910888671875,7746270
2022-01-20,731.0499877929688,737.1500244140625,722.1500244140625,728.9000244140625,727.7921752929688,8505400
2022-01-21,722.0,725.25,708.0499877929688,712.5,711.4171142578125,10689060
2022-01-24,715.0,716.4000244140625,688.2000122070312,704.5999755859375,703.529052734375,8812501
2022-01-25,714.0,755.0,708.5999755859375,752.2000122070312,751.0567626953125,38088158
2022-01-27,744.0,777.0,738.0999755859375,773.8499755859375,772.673828125,34927774
2022-01-28,778.0999755859375,784.7000122070312,761.5,764.7000122070312,763.5377807617188,17765524
2022-01-31,775.4500122070312,777.7999877929688,762.3499755859375,773.0499877929688,771.8750610351562,12319200
2022-02-01,778.0999755859375,793.9000244140625,769.0999755859375,781.9000244140625,780.711669921875,15457534
2022-02-02,790.0,805.9000244140625,787.3499755859375,804.0999755859375,802.8778686523438,13478899
2022-02-03,802.2000122070312,811.9000244140625,793.0499877929688,799.5499877929688,798.3347778320312,10802708
2022-02-04,796.9500122070312,804.5,791.1500244140625,798.5499877929688,797.3363037109375,10776387
2022-02-07,802.5,803.5999755859375,784.0999755859375,789.5999755859375,788.39990234375,10939179
2022-02-08,794.0,801.0,776.1500244140625,798.5499877929688,797.3363037109375,12300670
2022-02-09,801.0,809.5,800.1500244140625,803.8499755859375,802.6282348632812,9399830
2022-02-10,807.5499877929688,815.9500122070312,803.0999755859375,809.7999877929688,808.5692138671875,12848281
2022-02-11,800.9500122070312,809.9000244140625,798.5,803.7999877929688,802.5783081054688,9717894
2022-02-14,790.0,803.0,769.9500122070312,773.3499755859375,772.1746215820312,8617389
2022-02-15,777.0,799.0999755859375,764.2999877929688,796.9500122070312,795.73876953125,7426563
2022-02-16,795.0,808.2999877929688,789.2999877929688,797.0499877929688,795.8385620117188,7457765
2022-02-17,797.0,802.0,780.5,782.7999877929688,781.6102294921875,6516308
2022-02-18,781.1500244140625,790.5499877929688,779.0,787.4000244140625,786.2033081054688,5466662
2022-02-21,783.5499877929688,796.7999877929688,776.0999755859375,788.8499755859375,787.6510620117188,5635224
2022-02-22,766.0999755859375,787.0,766.0999755859375,779.1500244140625,777.9658203125,6923558
2022-02-23,783.5,785.5,772.25,777.2000122070312,776.018798828125,6303173
2022-02-24,752.4000244140625,769.1500244140625,725.2999877929688,730.2999877929688,729.1900634765625,13085009
2022-02-25,742.2999877929688,764.8499755859375,737.4000244140625,758.0499877929688,756.8978881835938,10066136
2022-02-28,749.9000244140625,749.9000244140625,736.2000122070312,742.4000244140625,741.2716674804688,14463418
2022-03-02,728.7000122070312,756.4500122070312,725.0,750.25,749.1097412109375,11691602
2022-03-03,756.0,759.4500122070312,732.4000244140625,737.6500244140625,736.5289306640625,8357181
2022-03-04,723.0,732.5,710.0499877929688,715.0,713.913330078125,11660648
2022-03-07,693.0,705.0,655.5999755859375,667.5499877929688,666.535400390625,20147061
2022-03-08,665.0,673.75,637.0,670.4000244140625,669.381103515625,24828458
2022-03-09,671.5,680.5,659.0999755859375,674.2000122070312,673.17529296875,20438651
2022-03-10,707.9000244140625,720.4000244140625,688.25,694.9500122070312,693.893798828125,23224756
2022-03-11,691.9000244140625,706.6500244140625,687.4500122070312,690.8499755859375,689.7999877929688,14224356
2022-03-14,694.7000122070312,712.4000244140625,685.0,710.0499877929688,708.9708251953125,10720884
2022-03-15,713.0,718.0,695.0,698.1500244140625,697.0889282226562,12157425
2022-03-16,711.0,726.0,709.0999755859375,723.8499755859375,722.7498168945312,10038170
2022-03-17,737.0,746.75,736.4500122070312,739.25,738.12646484375,13657428
2022-03-21,745.0,749.4000244140625,723.7000122070312,725.9000244140625,724.7967529296875,7495685
2022-03-22,729.0,736.0,706.3499755859375,731.4000244140625,730.2883911132812,11117081
2022-03-23,736.0999755859375,742.9000244140625,724.6500244140625,726.75,725.6454467773438,5886245
2022-03-24,719.0999755859375,730.4500122070312,719.0,722.25,721.1522827148438,7559843
2022-03-25,723.2999877929688,726.6500244140625,715.5,721.25,720.15380859375,5430894
2022-03-28,726.0,737.9000244140625,715.0499877929688,736.0,734.8814086914062,7077669
2022-03-29,741.6500244140625,741.6500244140625,731.0,737.7999877929688,736.6786499023438,6174137
2022-03-30,747.0,765.8499755859375,741.2999877929688,750.4500122070312,749.3094482421875,16618114
2022-03-31,763.0,763.0,751.2999877929688,761.1500244140625,759.9931640625,20449544
2022-04-01,760.0,775.75,755.1500244140625,774.5499877929688,773.372802734375,9321859
2022-04-04,780.0,785.5,767.0,784.0999755859375,782.9082641601562,10959783
2022-04-05,776.0,796.0,776.0,783.0999755859375,781.9097900390625,7334134
2022-04-06,777.0,779.9500122070312,769.2000122070312,773.7000122070312,772.5241088867188,9954921
2022-04-07,769.5,795.0,769.2000122070312,792.0999755859375,790.8961181640625,9820244
2022-04-08,794.9000244140625,800.7000122070312,789.0,794.9000244140625,793.69189453125,8104237
2022-04-11,789.4500122070312,794.25,784.0499877929688,786.0499877929688,784.8552856445312,6340427
2022-04-12,780.0999755859375,801.0,777.7999877929688,798.4500122070312,797.2365112304688,7672215
2022-04-13,805.7999877929688,805.7999877929688,790.8499755859375,793.0499877929688,791.8446655273438,7640132
2022-04-18,780.0,801.6500244140625,776.0,798.8499755859375,797.6358642578125,11478317
2022-04-19,805.0,816.2000122070312,785.5499877929688,797.7999877929688,796.5874633789062,8711816
